Time	Day	Month	Year	NumWeek	Load	Load1	Temp	Temp1	IPI	IPI_CVS
249	2	10	2000	0.754716981132076	45471.3244047619	42947.8630952381	12.3918154761905	16.096130952381	109.8	101.4
250	9	10	2000	0.773584905660377	48249.4226190476	45471.3244047619	11.2020833333333	12.3918154761905	109.8	101.4
251	16	10	2000	0.792452830188679	47922.4702380952	48249.4226190476	13.0059523809524	11.2020833333333	109.8	101.4
252	23	10	2000	0.811320754716981	47549.1755952381	47922.4702380952	13.0001488095238	13.0059523809524	109.8	101.4
253	30	10	2000	0.830188679245283	49601.8511904762	47549.1755952381	9.5608630952381	13.0001488095238	109.8	101.4
254	6	11	2000	0.849056603773585	54259.2023809524	49601.8511904762	8.45625	9.5608630952381	107.3	101.1
255	13	11	2000	0.867924528301887	55774.181547619	54259.2023809524	7.35863095238095	8.45625	107.3	101.1
256	20	11	2000	0.886792452830189	56192.8303571429	55774.181547619	8.02336309523809	7.35863095238095	107.3	101.1
257	27	11	2000	0.905660377358491	53567.9583333333	56192.8303571429	10.5854166666667	8.02336309523809	107.3	101.1
258	4	12	2000	0.924528301886792	54040.6339285714	53567.9583333333	10.4424107142857	10.5854166666667	100.1	102.2
259	11	12	2000	0.943396226415094	55770.3125	54040.6339285714	8.19866071428571	10.4424107142857	100.1	102.2
260	18	12	2000	0.962264150943396	56812.1636904762	55770.3125	6.08839285714286	8.19866071428571	100.1	102.2
261	25	12	2000	0.981132075471698	54325.1666666667	56812.1636904762	3.740625	6.08839285714286	100.1	102.2
262	1	1	2001	1	55583.2321428571	54325.1666666667	7.79181547619048	3.740625	103.7	101.7
263	8	1	2001	0.0188679245283019	60188.8601190476	55583.2321428571	5.03244047619048	7.79181547619048	103.7	101.7
264	15	1	2001	0.0377358490566038	61976.9791666667	60188.8601190476	2.634375	5.03244047619048	103.7	101.7
265	22	1	2001	0.0566037735849057	58331.0327380952	61976.9791666667	7.21517857142857	2.634375	103.7	101.7
266	29	1	2001	0.0754716981132075	60499.318452381	58331.0327380952	4.55744047619048	7.21517857142857	103.7	101.7
267	5	2	2001	0.0943396226415094	56464.8571428571	60499.318452381	8.82663690476191	4.55744047619048	99.4	102
268	12	2	2001	0.113207547169811	56501.2857142857	56464.8571428571	6.26264880952381	8.82663690476191	99.4	102
269	19	2	2001	0.132075471698113	57736.5773809524	56501.2857142857	4.54479166666667	6.26264880952381	99.4	102
270	26	2	2001	0.150943396226415	60023.8333333333	57736.5773809524	3.47291666666667	4.54479166666667	99.4	102
271	5	3	2001	0.169811320754717	53210.4761904762	60023.8333333333	10.5232142857143	3.47291666666667	110.9	101.7
272	12	3	2001	0.188679245283019	52266.943452381	53210.4761904762	10.0613095238095	10.5232142857143	110.9	101.7
273	19	3	2001	0.207547169811321	50602.0208333333	52266.943452381	11.0410714285714	10.0613095238095	110.9	101.7
274	26	3	2001	0.226415094339623	49852.755952381	50602.0208333333	9.43898809523809	11.0410714285714	110.9	101.7
275	2	4	2001	0.245283018867925	48310.9047619048	49852.755952381	10.9377976190476	9.43898809523809	97.8	100.8
276	9	4	2001	0.264150943396226	51078.7351190476	48310.9047619048	8.60491071428571	10.9377976190476	97.8	100.8
277	16	4	2001	0.283018867924528	51452.880952381	51078.7351190476	6.72514880952381	8.60491071428571	97.8	100.8
278	23	4	2001	0.30188679245283	49005.0803571429	51452.880952381	11.1873511904762	6.72514880952381	97.8	100.8
279	30	4	2001	0.320754716981132	46046.2172619048	49005.0803571429	11.2684523809524	11.1873511904762	97.8	100.8
280	7	5	2001	0.339622641509434	43039.806547619	46046.2172619048	15.7706845238095	11.2684523809524	96.4	101.4
281	14	5	2001	0.358490566037736	43009.7797619048	43039.806547619	14.3241071428571	15.7706845238095	96.4	101.4
282	21	5	2001	0.377358490566038	40163.9732142857	43009.7797619048	18.21875	14.3241071428571	96.4	101.4
283	28	5	2001	0.39622641509434	42526.8541666667	40163.9732142857	18.302380952381	18.21875	96.4	101.4
284	4	6	2001	0.415094339622642	41156.3005952381	42526.8541666667	15.314880952381	18.302380952381	105.9	101.2
285	11	6	2001	0.433962264150943	42545.6636904762	41156.3005952381	16.4247023809524	15.314880952381	105.9	101.2
286	18	6	2001	0.452830188679245	42645.4375	42545.6636904762	18.7050595238095	16.4247023809524	105.9	101.2
287	25	6	2001	0.471698113207547	43514.1696428571	42645.4375	21.6806547619048	18.7050595238095	105.9	101.2
288	2	7	2001	0.490566037735849	43024.0892857143	43514.1696428571	21.022619047619	21.6806547619048	100.4	101
289	9	7	2001	0.509433962264151	41854.6339285714	43024.0892857143	18.1683035714286	21.022619047619	100.4	101
290	16	7	2001	0.528301886792453	41567.5327380952	41854.6339285714	17.368005952381	18.1683035714286	100.4	101
291	23	7	2001	0.547169811320755	41644.9583333333	41567.5327380952	22.5232142857143	17.368005952381	100.4	101
292	30	7	2001	0.566037735849057	39552.0535714286	41644.9583333333	22.1199404761905	22.5232142857143	100.4	101
293	6	8	2001	0.584905660377358	36977.9672619048	39552.0535714286	18.4574404761905	22.1199404761905	77.6	101.8
294	13	8	2001	0.60377358490566	36294.7053571429	36977.9672619048	21.1071428571429	18.4574404761905	77.6	101.8
295	20	8	2001	0.622641509433962	40208.1994047619	36294.7053571429	22.5553571428571	21.1071428571429	77.6	101.8
296	27	8	2001	0.641509433962264	42164.255952381	40208.1994047619	18.7941964285714	22.5553571428571	77.6	101.8
297	3	9	2001	0.660377358490566	42677.2797619048	42164.255952381	15.691369047619	18.7941964285714	103.2	100.9
298	10	9	2001	0.679245283018868	43548.130952381	42677.2797619048	13.9337797619048	15.691369047619	103.2	100.9
299	17	9	2001	0.69811320754717	45050.0416666667	43548.130952381	13.0050595238095	13.9337797619048	103.2	100.9
300	24	9	2001	0.716981132075472	44733.2589285714	45050.0416666667	14.5395833333333	13.0050595238095	103.2	100.9
301	1	10	2001	0.735849056603774	44250.6398809524	44733.2589285714	16.7504464285714	14.5395833333333	109.9	99.3
302	8	10	2001	0.754716981132076	44873.4345238095	44250.6398809524	15.2860119047619	16.7504464285714	109.9	99.3
303	15	10	2001	0.773584905660377	44707.6785714286	44873.4345238095	15.4436011904762	15.2860119047619	109.9	99.3
304	22	10	2001	0.792452830188679	46280.369047619	44707.6785714286	13.7604166666667	15.4436011904762	109.9	99.3
305	29	10	2001	0.811320754716981	45924.1607142857	46280.369047619	10.815625	13.7604166666667	109.9	99.3
306	5	11	2001	0.830188679245283	55062.9136904762	45924.1607142857	6.95267857142857	10.815625	105.1	98.9
307	12	11	2001	0.849056603773585	59439.4107142857	55062.9136904762	5.11190476190476	6.95267857142857	105.1	98.9
308	19	11	2001	0.867924528301887	59011.8214285714	59439.4107142857	5.09910714285714	5.11190476190476	105.1	98.9
309	26	11	2001	0.886792452830189	56970.6041666667	59011.8214285714	8.27336309523809	5.09910714285714	105.1	98.9
310	3	12	2001	0.905660377358491	57424.4791666667	56970.6041666667	6.66830357142857	8.27336309523809	96.9	99.6
311	10	12	2001	0.924528301886792	67492.4255952381	57424.4791666667	0.0391369047619048	6.66830357142857	96.9	99.6
312	17	12	2001	0.943396226415094	67845.2678571429	67492.4255952381	-0.202678571428571	0.0391369047619048	96.9	99.6
313	24	12	2001	0.962264150943396	59156.7470238095	67845.2678571429	3.2264880952381	-0.202678571428571	96.9	99.6
314	31	12	2001	0.981132075471698	63107.3720238095	59156.7470238095	0.23764880952381	3.2264880952381	96.9	99.6
315	7	1	2002	0.0188679245283019	65033.1994047619	63107.3720238095	2.50342261904762	0.23764880952381	101.7	99.4
316	14	1	2002	0.0377358490566038	62819.9136904762	65033.1994047619	4.8	2.50342261904762	101.7	99.4
317	21	1	2002	0.0566037735849057	58469.9970238095	62819.9136904762	8.79657738095238	4.8	101.7	99.4
318	28	1	2002	0.0754716981132075	55120.2678571429	58469.9970238095	9.94360119047619	8.79657738095238	101.7	99.4
319	4	2	2002	0.0943396226415094	56353.6339285714	55120.2678571429	8.76770833333333	9.94360119047619	97	99.3
320	11	2	2002	0.113207547169811	57264.8035714286	56353.6339285714	6.92857142857143	8.76770833333333	97	99.3
321	18	2	2002	0.132075471698113	59081.3005952381	57264.8035714286	6.28065476190476	6.92857142857143	97	99.3
322	25	2	2002	0.150943396226415	56882.5952380952	59081.3005952381	7.49583333333333	6.28065476190476	97	99.3
323	4	3	2002	0.169811320754717	54431.0595238095	56882.5952380952	8.04181547619048	7.49583333333333	105.9	99.8
324	11	3	2002	0.188679245283019	51638.4255952381	54431.0595238095	10.7546130952381	8.04181547619048	105.9	99.8
325	18	3	2002	0.207547169811321	50348.4107142857	51638.4255952381	11.4028273809524	10.7546130952381	105.9	99.8
326	25	3	2002	0.226415094339623	51318.5476190476	50348.4107142857	8.23541666666667	11.4028273809524	105.9	99.8
327	1	4	2002	0.245283018867925	46903.5505952381	51318.5476190476	11.693005952381	8.23541666666667	100.7	100.8
328	8	4	2002	0.264150943396226	50940.8660714286	46903.5505952381	9.22693452380952	11.693005952381	100.7	100.8
329	15	4	2002	0.283018867924528	49988.9761904762	50940.8660714286	9.93422619047619	9.22693452380952	100.7	100.8
330	22	4	2002	0.30188679245283	46111.3898809524	49988.9761904762	13.7261904761905	9.93422619047619	100.7	100.8
331	29	4	2002	0.320754716981132	46339.5416666667	46111.3898809524	10.5383928571429	13.7261904761905	100.7	100.8
332	6	5	2002	0.339622641509434	42839.5	46339.5416666667	13.1501488095238	10.5383928571429	93.1	100.2
333	13	5	2002	0.358490566037736	43930.7827380952	42839.5	16.2525297619048	13.1501488095238	93.1	100.2
334	20	5	2002	0.377358490566038	42471.5625	43930.7827380952	15.0508928571429	16.2525297619048	93.1	100.2
335	27	5	2002	0.39622641509434	44041.7142857143	42471.5625	15.7403273809524	15.0508928571429	93.1	100.2
336	3	6	2002	0.415094339622642	43667.3005952381	44041.7142857143	15.6383928571429	15.7403273809524	103.9	99.7
337	10	6	2002	0.433962264150943	43439.1994047619	43667.3005952381	18.7651785714286	15.6383928571429	103.9	99.7
338	17	6	2002	0.452830188679245	44218.505952381	43439.1994047619	21.9197916666667	18.7651785714286	103.9	99.7
339	24	6	2002	0.471698113207547	43866.6666666667	44218.505952381	18.4660714285714	21.9197916666667	103.9	99.7
340	1	7	2002	0.490566037735849	43867.2172619048	43866.6666666667	16.9154761904762	18.4660714285714	101.6	99.1
341	8	7	2002	0.509433962264151	43325.2470238095	43867.2172619048	18.2058035714286	16.9154761904762	101.6	99.1
342	15	7	2002	0.528301886792453	43398.4910714286	43325.2470238095	19.5520833333333	18.2058035714286	101.6	99.1
343	22	7	2002	0.547169811320755	42973.3839285714	43398.4910714286	20.835119047619	19.5520833333333	101.6	99.1
344	29	7	2002	0.566037735849057	40351.1398809524	42973.3839285714	19.4659226190476	20.835119047619	101.6	99.1
345	5	8	2002	0.584905660377358	37604.5922619048	40351.1398809524	17.7049107142857	19.4659226190476	74.7	100.4
346	12	8	2002	0.60377358490566	36394.306547619	37604.5922619048	21.1147321428571	17.7049107142857	74.7	100.4
347	19	8	2002	0.622641509433962	39889.1904761905	36394.306547619	19.4892857142857	21.1147321428571	74.7	100.4
348	26	8	2002	0.641509433962264	41782.9702380952	39889.1904761905	18.7028273809524	19.4892857142857	74.7	100.4
349	2	9	2002	0.660377358490566	42899.8244047619	41782.9702380952	17.6221726190476	18.7028273809524	103.7	99.2
350	9	9	2002	0.679245283018868	43055.1101190476	42899.8244047619	16.3349702380952	17.6221726190476	103.7	99.2
351	16	9	2002	0.69811320754717	43487.7053571429	43055.1101190476	16.8306547619048	16.3349702380952	103.7	99.2
352	23	9	2002	0.716981132075472	45676.4136904762	43487.7053571429	12.108630952381	16.8306547619048	103.7	99.2
353	30	9	2002	0.735849056603774	45832.818452381	45676.4136904762	14.3299107142857	12.108630952381	103.7	99.2
354	7	10	2002	0.754716981132076	47771.8125	45832.818452381	11.8364583333333	14.3299107142857	109.5	98.5
355	14	10	2002	0.773584905660377	49045.0863095238	47771.8125	11.6745535714286	11.8364583333333	109.5	98.5
356	21	10	2002	0.792452830188679	49270.619047619	49045.0863095238	13.2123511904762	11.6745535714286	109.5	98.5
357	28	10	2002	0.811320754716981	47603.7916666667	49270.619047619	12.2489583333333	13.2123511904762	109.5	98.5
358	4	11	2002	0.830188679245283	53297.2470238095	47603.7916666667	9.35803571428571	12.2489583333333	102	99.3
359	11	11	2002	0.849056603773585	51497.6845238095	53297.2470238095	10.1620535714286	9.35803571428571	102	99.3
360	18	11	2002	0.867924528301887	55515.0714285714	51497.6845238095	8.48020833333333	10.1620535714286	102	99.3
361	25	11	2002	0.886792452830189	56783.4077380952	55515.0714285714	8.04627976190476	8.48020833333333	102	99.3
362	2	12	2002	0.905660377358491	61211.5	56783.4077380952	5.184375	8.04627976190476	96.2	97.9
363	9	12	2002	0.924528301886792	63799.5416666667	61211.5	4.76592261904762	5.184375	96.2	97.9
364	16	12	2002	0.943396226415094	60876.8422619048	63799.5416666667	6.65997023809524	4.76592261904762	96.2	97.9
365	23	12	2002	0.962264150943396	49072.4613095238	60876.8422619048	10.1450892857143	6.65997023809524	96.2	97.9
366	30	12	2002	0.981132075471698	52170.1636904762	49072.4613095238	7.43645833333333	10.1450892857143	96.2	97.9
367	6	1	2003	0.0188679245283019	71833.4047619048	52170.1636904762	-3.10669642857143	7.43645833333333	101	98.9
368	13	1	2003	0.0377358490566038	66928.9910714286	71833.4047619048	3.0046130952381	-3.10669642857143	101	98.9
369	20	1	2003	0.0566037735849057	62397.380952381	66928.9910714286	5.87425595238095	3.0046130952381	101	98.9
370	27	1	2003	0.0754716981132075	64794.5833333333	62397.380952381	3.71949404761905	5.87425595238095	101	98.9
371	3	2	2003	0.0943396226415094	64723.0952380952	64794.5833333333	3.60565476190476	3.71949404761905	98	100
372	10	2	2003	0.113207547169811	66259.6785714286	64723.0952380952	1.19479166666667	3.60565476190476	98	100
373	17	2	2003	0.132075471698113	65912.3720238095	66259.6785714286	2.82738095238095	1.19479166666667	98	100
374	24	2	2003	0.150943396226415	57374.5148809524	65912.3720238095	8.77261904761905	2.82738095238095	98	100
375	3	3	2003	0.169811320754717	55283.0833333333	57374.5148809524	8.58735119047619	8.77261904761905	105.1	99.1
376	10	3	2003	0.188679245283019	53439.806547619	55283.0833333333	9.02172619047619	8.58735119047619	105.1	99.1
377	17	3	2003	0.207547169811321	52709.8154761905	53439.806547619	8.72276785714286	9.02172619047619	105.1	99.1
378	24	3	2003	0.226415094339623	48866.0922619048	52709.8154761905	12.8366071428571	8.72276785714286	105.1	99.1
379	31	3	2003	0.245283018867925	51373.6904761905	48866.0922619048	9.03616071428571	12.8366071428571	105.1	99.1
380	7	4	2003	0.264150943396226	55137.9047619048	51373.6904761905	6.91488095238095	9.03616071428571	99.3	99.1
381	14	4	2003	0.283018867924528	46917.1458333333	55137.9047619048	14.6723214285714	6.91488095238095	99.3	99.1
382	21	4	2003	0.30188679245283	44685.9880952381	46917.1458333333	14.4251488095238	14.6723214285714	99.3	99.1
383	28	4	2003	0.320754716981132	42972.2619047619	44685.9880952381	14.8925595238095	14.4251488095238	99.3	99.1
384	5	5	2003	0.339622641509434	42620.6577380952	42972.2619047619	15.1552083333333	14.8925595238095	89.3	96.5
385	12	5	2003	0.358490566037736	44600.4583333333	42620.6577380952	13.2653273809524	15.1552083333333	89.3	96.5
386	19	5	2003	0.377358490566038	45047.6458333333	44600.4583333333	14.658630952381	13.2653273809524	89.3	96.5
387	26	5	2003	0.39622641509434	42046.0446428571	45047.6458333333	19.303869047619	14.658630952381	89.3	96.5
388	2	6	2003	0.415094339622642	42929.6845238095	42046.0446428571	20.3572916666667	19.303869047619	100.2	96.7
389	9	6	2003	0.433962264150943	42622.0357142857	42929.6845238095	22.206994047619	20.3572916666667	100.2	96.7
390	16	6	2003	0.452830188679245	44961.8601190476	42622.0357142857	22.000744047619	22.206994047619	100.2	96.7
391	23	6	2003	0.471698113207547	45641.1160714286	44961.8601190476	22.2921130952381	22.000744047619	100.2	96.7
392	30	6	2003	0.490566037735849	44218.0089285714	45641.1160714286	18.6123511904762	22.2921130952381	100.2	96.7
393	7	7	2003	0.509433962264151	45086.0714285714	44218.0089285714	22.9453869047619	18.6123511904762	99	97.7
394	14	7	2003	0.528301886792453	43238.7083333333	45086.0714285714	23.4776785714286	22.9453869047619	99	97.7
395	21	7	2003	0.547169811320755	43987.3571428571	43238.7083333333	21.5964285714286	23.4776785714286	99	97.7
396	28	7	2003	0.566037735849057	41946.431547619	43987.3571428571	21.9965773809524	21.5964285714286	99	97.7
397	4	8	2003	0.584905660377358	40984.1369047619	41946.431547619	28.5627976190476	21.9965773809524	70.6	97.7
398	11	8	2003	0.60377358490566	38826.5595238095	40984.1369047619	25.3375	28.5627976190476	70.6	97.7
399	18	8	2003	0.622641509433962	39697.9642857143	38826.5595238095	21.6760416666667	25.3375	70.6	97.7
400	25	8	2003	0.641509433962264	42353.2142857143	39697.9642857143	20.2419642857143	21.6760416666667	70.6	97.7
401	1	9	2003	0.660377358490566	43181.3541666667	42353.2142857143	16.7738095238095	20.2419642857143	104.5	97.7
402	8	9	2003	0.679245283018868	43695.880952381	43181.3541666667	16.9559523809524	16.7738095238095	104.5	97.7
403	15	9	2003	0.69811320754717	43886.8779761905	43695.880952381	19.2563988095238	16.9559523809524	104.5	97.7
404	22	9	2003	0.716981132075472	44174.806547619	43886.8779761905	15.1107142857143	19.2563988095238	104.5	97.7
405	29	9	2003	0.735849056603774	45375.5357142857	44174.806547619	14.8873511904762	15.1107142857143	104.5	97.7
406	6	10	2003	0.754716981132076	48085.6339285714	45375.5357142857	13.0111607142857	14.8873511904762	110	100
407	13	10	2003	0.773584905660377	49271.0892857143	48085.6339285714	11.0348214285714	13.0111607142857	110	100
408	20	10	2003	0.792452830188679	56235.4166666667	49271.0892857143	6.12946428571429	11.0348214285714	110	100
409	27	10	2003	0.811320754716981	56928.8422619048	56235.4166666667	7.64791666666667	6.12946428571429	110	100
410	3	11	2003	0.830188679245283	55514.7291666667	56928.8422619048	8.77127976190476	7.64791666666667	99.8	98.5
411	10	11	2003	0.849056603773585	54204.7857142857	55514.7291666667	8.54732142857143	8.77127976190476	99.8	98.5
412	17	11	2003	0.867924528301887	55936.5625	54204.7857142857	10.1318452380952	8.54732142857143	99.8	98.5
413	24	11	2003	0.886792452830189	57421.6279761905	55936.5625	7.85446428571429	10.1318452380952	99.8	98.5
414	1	12	2003	0.905660377358491	60566.1636904762	57421.6279761905	6.57633928571429	7.85446428571429	99.6	98.7
415	8	12	2003	0.924528301886792	62510.1755952381	60566.1636904762	5.55729166666667	6.57633928571429	99.6	98.7
416	15	12	2003	0.943396226415094	63115.193452381	62510.1755952381	5.24107142857143	5.55729166666667	99.6	98.7
417	22	12	2003	0.962264150943396	57774.8779761905	63115.193452381	4.92217261904762	5.24107142857143	99.6	98.7
418	29	12	2003	0.981132075471698	61268.3958333333	57774.8779761905	1.39270833333333	4.92217261904762	99.6	98.7
419	5	1	2004	0.0188679245283019	63731.755952381	61268.3958333333	6.23973214285714	1.39270833333333	98.6	98.8
420	12	1	2004	0.0377358490566038	61735.6607142857	63731.755952381	7.18809523809524	6.23973214285714	98.6	98.8
421	19	1	2004	0.0566037735849057	63705.5	61735.6607142857	5.06681547619048	7.18809523809524	98.6	98.8
422	26	1	2004	0.0754716981132075	65664.8988095238	63705.5	3.7889880952381	5.06681547619048	98.6	98.8
423	2	2	2004	0.0943396226415094	58280.3392857143	65664.8988095238	9.19122023809524	3.7889880952381	98.4	99.7
424	9	2	2004	0.113207547169811	60764.4880952381	58280.3392857143	4.78035714285714	9.19122023809524	98.4	99.7
425	16	2	2004	0.132075471698113	62813.1785714286	60764.4880952381	4.77127976190476	4.78035714285714	98.4	99.7
426	23	2	2004	0.150943396226415	65959.5029761905	62813.1785714286	1.31369047619048	4.77127976190476	98.4	99.7
427	1	3	2004	0.169811320754717	63510.4613095238	65959.5029761905	4.42916666666667	1.31369047619048	110.7	100
428	8	3	2004	0.188679245283019	62768.7113095238	63510.4613095238	4.81889880952381	4.42916666666667	110.7	100
429	15	3	2004	0.207547169811321	52661.119047619	62768.7113095238	11.927380952381	4.81889880952381	110.7	100
430	22	3	2004	0.226415094339623	58843.9196428571	52661.119047619	5.371875	11.927380952381	110.7	100
431	29	3	2004	0.245283018867925	52905.5714285714	58843.9196428571	11.0967261904762	5.371875	110.7	100
432	5	4	2004	0.264150943396226	54815.7589285714	52905.5714285714	7.65877976190476	11.0967261904762	99.9	100.3
433	12	4	2004	0.283018867924528	51398.9702380952	54815.7589285714	9.94092261904762	7.65877976190476	99.9	100.3
434	19	4	2004	0.30188679245283	49490.5863095238	51398.9702380952	12.4159226190476	9.94092261904762	99.9	100.3
435	26	4	2004	0.320754716981132	46653.1785714286	49490.5863095238	12.9139880952381	12.4159226190476	99.9	100.3
436	3	5	2004	0.339622641509434	49992.2827380952	46653.1785714286	10.1611607142857	12.9139880952381	91.9	99.6
437	10	5	2004	0.358490566037736	47394.6904761905	49992.2827380952	13.3504464285714	10.1611607142857	91.9	99.6
438	17	5	2004	0.377358490566038	42204.0238095238	47394.6904761905	16.4659226190476	13.3504464285714	91.9	99.6
439	24	5	2004	0.39622641509434	44341.2708333333	42204.0238095238	15.6936011904762	16.4659226190476	91.9	99.6
440	31	5	2004	0.415094339622642	43104.369047619	44341.2708333333	16.7063988095238	15.6936011904762	91.9	99.6
441	7	6	2004	0.433962264150943	44648.4910714286	43104.369047619	20.2516369047619	16.7063988095238	108.8	100
442	14	6	2004	0.452830188679245	44304.2470238095	44648.4910714286	18.0041666666667	20.2516369047619	108.8	100
443	21	6	2004	0.471698113207547	44776.6845238095	44304.2470238095	18.2925595238095	18.0041666666667	108.8	100
444	28	6	2004	0.490566037735849	45184.5892857143	44776.6845238095	18.9922619047619	18.2925595238095	108.8	100
445	5	7	2004	0.509433962264151	44565.5476190476	45184.5892857143	17.128869047619	18.9922619047619	98.5	100.2
446	12	7	2004	0.528301886792453	43256.0416666667	44565.5476190476	19.0360119047619	17.128869047619	98.5	100.2
447	19	7	2004	0.547169811320755	44537.7083333333	43256.0416666667	21.5224702380952	19.0360119047619	98.5	100.2
448	26	7	2004	0.566037735849057	43609.1130952381	44537.7083333333	21.7511904761905	21.5224702380952	98.5	100.2
449	2	8	2004	0.584905660377358	40362.8452380952	43609.1130952381	22.8034226190476	21.7511904761905	72.8	97
450	9	8	2004	0.60377358490566	38663.4583333333	40362.8452380952	20.993005952381	22.8034226190476	72.8	97
451	16	8	2004	0.622641509433962	39335.2232142857	38663.4583333333	19.0090773809524	20.993005952381	72.8	97
452	23	8	2004	0.641509433962264	41851.943452381	39335.2232142857	18.0903273809524	19.0090773809524	72.8	97
453	30	8	2004	0.660377358490566	43997.5535714286	41851.943452381	19.4278273809524	18.0903273809524	72.8	97
454	6	9	2004	0.679245283018868	44777.9583333333	43997.5535714286	20.8638392857143	19.4278273809524	107.9	100.2
455	13	9	2004	0.69811320754717	44438.4880952381	44777.9583333333	15.8581845238095	20.8638392857143	107.9	100.2
456	20	9	2004	0.716981132075472	45594.4404761905	44438.4880952381	14.7227678571429	15.8581845238095	107.9	100.2
457	27	9	2004	0.735849056603774	46348.9404761905	45594.4404761905	15.5267857142857	14.7227678571429	107.9	100.2
458	4	10	2004	0.754716981132076	47217.9910714286	46348.9404761905	14.980505952381	15.5267857142857	106.2	100.5
459	11	10	2004	0.773584905660377	50505.6339285714	47217.9910714286	11.2052083333333	14.980505952381	106.2	100.5
460	18	10	2004	0.792452830188679	49821.181547619	50505.6339285714	14.5854166666667	11.2052083333333	106.2	100.5
461	25	10	2004	0.811320754716981	50340.056547619	49821.181547619	11.7376488095238	14.5854166666667	106.2	100.5
462	1	11	2004	0.830188679245283	52618.5446428571	50340.056547619	10.2739583333333	11.7376488095238	103.9	99.9
463	8	11	2004	0.849056603773585	57450.494047619	52618.5446428571	5.87470238095238	10.2739583333333	103.9	99.9
464	15	11	2004	0.867924528301887	60983.375	57450.494047619	6.596875	5.87470238095238	103.9	99.9
465	22	11	2004	0.886792452830189	59353.8422619048	60983.375	7.49241071428571	6.596875	103.9	99.9
466	29	11	2004	0.905660377358491	62555.0178571429	59353.8422619048	5.47872023809524	7.49241071428571	103.9	99.9
467	6	12	2004	0.924528301886792	66416.6130952381	62555.0178571429	3.08973214285714	5.47872023809524	103.4	100.2
468	13	12	2004	0.943396226415094	66129.9136904762	66416.6130952381	4.42247023809524	3.08973214285714	103.4	100.2
469	20	12	2004	0.962264150943396	62693.2053571429	66129.9136904762	3.68258928571429	4.42247023809524	103.4	100.2
470	27	12	2004	0.981132075471698	59671.2470238095	62693.2053571429	5.1328869047619	3.68258928571429	103.4	100.2
471	3	1	2005	1	62745.7023809524	59671.2470238095	6.72619047619048	5.1328869047619	100.9	101.3
472	10	1	2005	0.0188679245283019	63637.2053571429	62745.7023809524	5.13169642857143	6.72619047619048	100.9	101.3
473	17	1	2005	0.0377358490566038	63379.7589285714	63637.2053571429	6.32083333333333	5.13169642857143	100.9	101.3
474	24	1	2005	0.0566037735849057	70525.4494047619	63379.7589285714	-0.0811011904761905	6.32083333333333	100.9	101.3
475	31	1	2005	0.0754716981132075	67055.0714285714	70525.4494047619	4.21681547619048	-0.0811011904761905	100.9	101.3
476	7	2	2005	0.0943396226415094	63285.7946428571	67055.0714285714	6.3922619047619	4.21681547619048	98.5	100.4
477	14	2	2005	0.113207547169811	67468.3154761905	63285.7946428571	1.97470238095238	6.3922619047619	98.5	100.4
478	21	2	2005	0.132075471698113	70693.6755952381	67468.3154761905	-0.391815476190476	1.97470238095238	98.5	100.4
479	28	2	2005	0.150943396226415	72451.7380952381	70693.6755952381	-0.567708333333333	-0.391815476190476	98.5	100.4
480	7	3	2005	0.169811320754717	66309.0982142857	72451.7380952381	4.04583333333333	-0.567708333333333	107	98.7
481	14	3	2005	0.188679245283019	54087.9345238095	66309.0982142857	11.1379464285714	4.04583333333333	107	98.7
482	21	3	2005	0.207547169811321	50375.8244047619	54087.9345238095	12.240625	11.1379464285714	107	98.7
483	28	3	2005	0.226415094339623	48998.1636904762	50375.8244047619	11.847619047619	12.240625	107	98.7
484	4	4	2005	0.245283018867925	52728.6428571429	48998.1636904762	9.18809523809524	11.847619047619	100.2	100.2
485	11	4	2005	0.264150943396226	52822.5267857143	52728.6428571429	9.684375	9.18809523809524	100.2	100.2
486	18	4	2005	0.283018867924528	51311.005952381	52822.5267857143	10.6928571428571	9.684375	100.2	100.2
487	25	4	2005	0.30188679245283	47139.0922619048	51311.005952381	15.3630952380952	10.6928571428571	100.2	100.2
488	2	5	2005	0.320754716981132	43440.3839285714	47139.0922619048	13.7297619047619	15.3630952380952	96	99.5
489	9	5	2005	0.339622641509434	46840.5654761905	43440.3839285714	12.6488095238095	13.7297619047619	96	99.5
490	16	5	2005	0.358490566037736	45157.2976190476	46840.5654761905	13.878125	12.6488095238095	96	99.5
491	23	5	2005	0.377358490566038	44854.7142857143	45157.2976190476	18.8056547619048	13.878125	96	99.5
492	30	5	2005	0.39622641509434	44345.9910714286	44854.7142857143	16.8266369047619	18.8056547619048	96	99.5
493	6	6	2005	0.415094339622642	44565.8482142857	44345.9910714286	15.597619047619	16.8266369047619	108.3	99.6
494	13	6	2005	0.433962264150943	45193.7916666667	44565.8482142857	20.1941964285714	15.597619047619	108.3	99.6
495	20	6	2005	0.452830188679245	46253.5178571429	45193.7916666667	23.625	20.1941964285714	108.3	99.6
496	27	6	2005	0.471698113207547	45835.9166666667	46253.5178571429	21.9392857142857	23.625	108.3	99.6
497	4	7	2005	0.490566037735849	44539.0386904762	45835.9166666667	17.2738095238095	21.9392857142857	94.8	99.2
498	11	7	2005	0.509433962264151	43847.125	44539.0386904762	23.2404761904762	17.2738095238095	94.8	99.2
